fy_year,Taxable income percentile,avg_tax_rate,id,avg_tax_rate_rel,colour,alpha,size,label,group,text
2011-12,55,0.1405,,-0.0797,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 55
Avg. tax rate (03-04 = 0): -7.97"
2012-13,55,0.1243,,-0.0959,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 55
Avg. tax rate (03-04 = 0): -9.59"
2013-14,55,0.1229,,-0.0973,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 55
Avg. tax rate (03-04 = 0): -9.73"
2014-15,55,0.1295,,-0.0907,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 55
Avg. tax rate (03-04 = 0): -9.07"
2015-16,55,0.129,,-0.0911,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 55
Avg. tax rate (03-04 = 0): -9.11"
2017-18,55,0.168,Current,-0.0522,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 55
Avg. tax rate (03-04 = 0): -5.22"
2018-19,55,0.173,Baseline,-0.0472,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 55
Avg. tax rate (03-04 = 0): -4.72"
2018-19,55,0.162,Budget2018,-0.0582,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 55
Avg. tax rate (03-04 = 0): -5.82"
2018-19,55,0.16,Grattan 20%,-0.0602,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 55
Avg. tax rate (03-04 = 0): -6.02"
2018-19,55,0.162,Grattan 80%,-0.0582,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 55
Avg. tax rate (03-04 = 0): -5.82"
2027-28,55,0.216,Baseline,-0.0042,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 55
Avg. tax rate (03-04 = 0): -0.42"
2027-28,55,0.207,Budget2018,-0.0132,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 55
Avg. tax rate (03-04 = 0): -1.32"
2027-28,55,0.173,Grattan 20%,-0.0472,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 55
Avg. tax rate (03-04 = 0): -4.72"
2027-28,55,0.199,Grattan 80%,-0.0212,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 55
Avg. tax rate (03-04 = 0): -2.12"
2003-04,56,0.2216,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 56
Avg. tax rate (03-04 = 0): 0"
2004-05,56,0.2223,,7e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 56
Avg. tax rate (03-04 = 0): 0.07"
2005-06,56,0.2143,,-0.0072,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 56
Avg. tax rate (03-04 = 0): -0.72"
2006-07,56,0.2022,,-0.0194,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 56
Avg. tax rate (03-04 = 0): -1.94"
2007-08,56,0.1787,,-0.0429,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 56
Avg. tax rate (03-04 = 0): -4.29"
2008-09,56,0.1541,,-0.0675,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 56
Avg. tax rate (03-04 = 0): -6.75"
2009-10,56,0.1449,,-0.0767,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 56
Avg. tax rate (03-04 = 0): -7.67"
2010-11,56,0.1415,,-0.0801,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 56
Avg. tax rate (03-04 = 0): -8.01"
2011-12,56,0.1447,,-0.0768,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 56
Avg. tax rate (03-04 = 0): -7.68"
2012-13,56,0.1289,,-0.0927,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 56
Avg. tax rate (03-04 = 0): -9.27"
2013-14,56,0.1285,,-0.0931,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 56
Avg. tax rate (03-04 = 0): -9.31"
2014-15,56,0.134,,-0.0875,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 56
Avg. tax rate (03-04 = 0): -8.75"
2015-16,56,0.1339,,-0.0877,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 56
Avg. tax rate (03-04 = 0): -8.77"
2017-18,56,0.172,Current,-0.0496,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 56
Avg. tax rate (03-04 = 0): -4.96"
2018-19,56,0.176,Baseline,-0.0456,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 56
Avg. tax rate (03-04 = 0): -4.56"
2018-19,56,0.166,Budget2018,-0.0556,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 56
Avg. tax rate (03-04 = 0): -5.56"
2018-19,56,0.164,Grattan 20%,-0.0576,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 56
Avg. tax rate (03-04 = 0): -5.76"
2018-19,56,0.165,Grattan 80%,-0.0566,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 56
Avg. tax rate (03-04 = 0): -5.66"
2027-28,56,0.219,Baseline,-0.0026,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 56
Avg. tax rate (03-04 = 0): -0.26"
2027-28,56,0.211,Budget2018,-0.0106,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 56
Avg. tax rate (03-04 = 0): -1.06"
2027-28,56,0.177,Grattan 20%,-0.0446,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 56
Avg. tax rate (03-04 = 0): -4.46"
2027-28,56,0.202,Grattan 80%,-0.0196,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 56
Avg. tax rate (03-04 = 0): -1.96"
2003-04,57,0.2237,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 57
Avg. tax rate (03-04 = 0): 0"
2004-05,57,0.2237,,0,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 57
Avg. tax rate (03-04 = 0): 0"
2005-06,57,0.2159,,-0.0078,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 57
Avg. tax rate (03-04 = 0): -0.78"
2006-07,57,0.204,,-0.0197,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 57
Avg. tax rate (03-04 = 0): -1.97"
2007-08,57,0.1821,,-0.0416,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 57
Avg. tax rate (03-04 = 0): -4.16"
2008-09,57,0.1574,,-0.0663,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 57
Avg. tax rate (03-04 = 0): -6.63"
2009-10,57,0.1499,,-0.0738,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 57
Avg. tax rate (03-04 = 0): -7.38"
2010-11,57,0.1453,,-0.0785,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 57
Avg. tax rate (03-04 = 0): -7.85"
2011-12,57,0.1488,,-0.0749,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 57
Avg. tax rate (03-04 = 0): -7.49"
2012-13,57,0.1336,,-0.0901,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 57
Avg. tax rate (03-04 = 0): -9.01"
2013-14,57,0.1332,,-0.0905,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 57
Avg. tax rate (03-04 = 0): -9.05"
2014-15,57,0.1388,,-0.085,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 57
Avg. tax rate (03-04 = 0): -8.5"
2015-16,57,0.1384,,-0.0853,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 57
Avg. tax rate (03-04 = 0): -8.53"
2017-18,57,0.175,Current,-0.0487,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 57
Avg. tax rate (03-04 = 0): -4.87"
2018-19,57,0.18,Baseline,-0.0437,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 57
Avg. tax rate (03-04 = 0): -4.37"
2018-19,57,0.17,Budget2018,-0.0537,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 57
Avg. tax rate (03-04 = 0): -5.37"
2018-19,57,0.168,Grattan 20%,-0.0557,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 57
Avg. tax rate (03-04 = 0): -5.57"
2018-19,57,0.169,Grattan 80%,-0.0547,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 57
Avg. tax rate (03-04 = 0): -5.47"
2027-28,57,0.221,Baseline,-0.0027,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 57
Avg. tax rate (03-04 = 0): -0.27"
2027-28,57,0.213,Budget2018,-0.0107,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 57
Avg. tax rate (03-04 = 0): -1.07"
2027-28,57,0.181,Grattan 20%,-0.0427,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 57
Avg. tax rate (03-04 = 0): -4.27"
2027-28,57,0.205,Grattan 80%,-0.0187,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 57
Avg. tax rate (03-04 = 0): -1.87"
2003-04,58,0.2256,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 58
Avg. tax rate (03-04 = 0): 0"
2004-05,58,0.2258,,1e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 58
Avg. tax rate (03-04 = 0): 0.01"
2005-06,58,0.2177,,-0.0079,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 58
Avg. tax rate (03-04 = 0): -0.79"
2006-07,58,0.2062,,-0.0194,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 58
Avg. tax rate (03-04 = 0): -1.94"
2007-08,58,0.1853,,-0.0403,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 58
Avg. tax rate (03-04 = 0): -4.03"
2008-09,58,0.1617,,-0.0639,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 58
Avg. tax rate (03-04 = 0): -6.39"
2009-10,58,0.1541,,-0.0715,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 58
Avg. tax rate (03-04 = 0): -7.15"
2010-11,58,0.1498,,-0.0758,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 58
Avg. tax rate (03-04 = 0): -7.58"
2011-12,58,0.1528,,-0.0728,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 58
Avg. tax rate (03-04 = 0): -7.28"
2012-13,58,0.1382,,-0.0874,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 58
Avg. tax rate (03-04 = 0): -8.74"
2013-14,58,0.1378,,-0.0878,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 58
Avg. tax rate (03-04 = 0): -8.78"
2014-15,58,0.1433,,-0.0823,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 58
Avg. tax rate (03-04 = 0): -8.23"
2015-16,58,0.143,,-0.0827,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 58
Avg. tax rate (03-04 = 0): -8.27"
2017-18,58,0.179,Current,-0.0466,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 58
Avg. tax rate (03-04 = 0): -4.66"
2018-19,58,0.183,Baseline,-0.0426,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 58
Avg. tax rate (03-04 = 0): -4.26"
2018-19,58,0.174,Budget2018,-0.0516,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 58
Avg. tax rate (03-04 = 0): -5.16"
2018-19,58,0.171,Grattan 20%,-0.0546,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 58
Avg. tax rate (03-04 = 0): -5.46"
2018-19,58,0.173,Grattan 80%,-0.0526,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 58
Avg. tax rate (03-04 = 0): -5.26"
2027-28,58,0.224,Baseline,-0.0016,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 58
Avg. tax rate (03-04 = 0): -0.16"
2027-28,58,0.216,Budget2018,-0.0096,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 58
Avg. tax rate (03-04 = 0): -0.96"
2027-28,58,0.184,Grattan 20%,-0.0416,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 58
Avg. tax rate (03-04 = 0): -4.16"
2027-28,58,0.208,Grattan 80%,-0.0176,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 58
Avg. tax rate (03-04 = 0): -1.76"
2003-04,59,0.2273,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 59
Avg. tax rate (03-04 = 0): 0"
2004-05,59,0.2278,,5e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 59
Avg. tax rate (03-04 = 0): 0.05"
2005-06,59,0.2205,,-0.0068,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 59
Avg. tax rate (03-04 = 0): -0.68"
2006-07,59,0.2087,,-0.0186,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 59
Avg. tax rate (03-04 = 0): -1.86"
2007-08,59,0.1889,,-0.0385,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 59
Avg. tax rate (03-04 = 0): -3.85"
2008-09,59,0.165,,-0.0624,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 59
Avg. tax rate (03-04 = 0): -6.24"
2009-10,59,0.1573,,-0.07,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 59
Avg. tax rate (03-04 = 0): -7"
2010-11,59,0.1538,,-0.0735,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 59
Avg. tax rate (03-04 = 0): -7.35"
2011-12,59,0.157,,-0.0703,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 59
Avg. tax rate (03-04 = 0): -7.03"
2012-13,59,0.1423,,-0.085,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 59
Avg. tax rate (03-04 = 0): -8.5"
2013-14,59,0.1424,,-0.0849,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 59
Avg. tax rate (03-04 = 0): -8.49"
2014-15,59,0.1478,,-0.0795,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 59
Avg. tax rate (03-04 = 0): -7.95"
2015-16,59,0.1474,,-0.0799,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 59
Avg. tax rate (03-04 = 0): -7.99"
2017-18,59,0.182,Current,-0.0453,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 59
Avg. tax rate (03-04 = 0): -4.53"
2018-19,59,0.187,Baseline,-0.0403,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 59
Avg. tax rate (03-04 = 0): -4.03"
2018-19,59,0.177,Budget2018,-0.0503,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 59
Avg. tax rate (03-04 = 0): -5.03"
2018-19,59,0.175,Grattan 20%,-0.0523,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 59
Avg. tax rate (03-04 = 0): -5.23"
2018-19,59,0.177,Grattan 80%,-0.0503,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 59
Avg. tax rate (03-04 = 0): -5.03"
2027-28,59,0.226,Baseline,-0.0013,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 59
Avg. tax rate (03-04 = 0): -0.13"
2027-28,59,0.219,Budget2018,-0.0083,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 59
Avg. tax rate (03-04 = 0): -0.83"
2027-28,59,0.188,Grattan 20%,-0.0393,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 59
Avg. tax rate (03-04 = 0): -3.93"
2027-28,59,0.211,Grattan 80%,-0.0163,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 59
Avg. tax rate (03-04 = 0): -1.63"
2003-04,60,0.2293,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 60
Avg. tax rate (03-04 = 0): 0"
2004-05,60,0.229,,-3e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 60
Avg. tax rate (03-04 = 0): -0.03"
2005-06,60,0.2224,,-0.0069,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 60
Avg. tax rate (03-04 = 0): -0.69"
2006-07,60,0.2112,,-0.0182,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 60
Avg. tax rate (03-04 = 0): -1.82"
2007-08,60,0.1918,,-0.0375,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 60
Avg. tax rate (03-04 = 0): -3.75"
2008-09,60,0.1691,,-0.0603,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 60
Avg. tax rate (03-04 = 0): -6.03"
2009-10,60,0.1619,,-0.0675,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 60
Avg. tax rate (03-04 = 0): -6.75"
2010-11,60,0.1566,,-0.0727,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 60
Avg. tax rate (03-04 = 0): -7.27"
2011-12,60,0.1609,,-0.0684,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 60
Avg. tax rate (03-04 = 0): -6.84"
2012-13,60,0.1468,,-0.0825,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 60
Avg. tax rate (03-04 = 0): -8.25"
2013-14,60,0.1463,,-0.083,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 60
Avg. tax rate (03-04 = 0): -8.3"
2014-15,60,0.1522,,-0.0771,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 60
Avg. tax rate (03-04 = 0): -7.71"
2015-16,60,0.1518,,-0.0776,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 60
Avg. tax rate (03-04 = 0): -7.76"
2017-18,60,0.186,Current,-0.0433,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 60
Avg. tax rate (03-04 = 0): -4.33"
2018-19,60,0.191,Baseline,-0.0383,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 60
Avg. tax rate (03-04 = 0): -3.83"
2018-19,60,0.181,Budget2018,-0.0483,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 60
Avg. tax rate (03-04 = 0): -4.83"
2018-19,60,0.179,Grattan 20%,-0.0503,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 60
Avg. tax rate (03-04 = 0): -5.03"
2018-19,60,0.18,Grattan 80%,-0.0493,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 60
Avg. tax rate (03-04 = 0): -4.93"
2027-28,60,0.229,Baseline,-3e-04,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 60
Avg. tax rate (03-04 = 0): -0.03"
2027-28,60,0.221,Budget2018,-0.0083,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 60
Avg. tax rate (03-04 = 0): -0.83"
2027-28,60,0.191,Grattan 20%,-0.0383,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 60
Avg. tax rate (03-04 = 0): -3.83"
2027-28,60,0.214,Grattan 80%,-0.0153,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 60
Avg. tax rate (03-04 = 0): -1.53"
2003-04,61,0.2314,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 61
Avg. tax rate (03-04 = 0): 0"
2004-05,61,0.2312,,-2e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 61
Avg. tax rate (03-04 = 0): -0.02"
2005-06,61,0.2241,,-0.0073,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 61
Avg. tax rate (03-04 = 0): -0.73"
2006-07,61,0.2129,,-0.0185,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 61
Avg. tax rate (03-04 = 0): -1.85"
2007-08,61,0.1949,,-0.0365,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 61
Avg. tax rate (03-04 = 0): -3.65"
2008-09,61,0.1719,,-0.0595,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 61
Avg. tax rate (03-04 = 0): -5.95"
2009-10,61,0.1652,,-0.0662,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 61
Avg. tax rate (03-04 = 0): -6.62"
2010-11,61,0.1612,,-0.0702,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 61
Avg. tax rate (03-04 = 0): -7.02"
2011-12,61,0.1647,,-0.0667,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 61
Avg. tax rate (03-04 = 0): -6.67"
2012-13,61,0.1509,,-0.0805,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 61
Avg. tax rate (03-04 = 0): -8.05"
2013-14,61,0.1506,,-0.0808,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 61
Avg. tax rate (03-04 = 0): -8.08"
2014-15,61,0.1563,,-0.0751,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 61
Avg. tax rate (03-04 = 0): -7.51"
2015-16,61,0.156,,-0.0753,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 61
Avg. tax rate (03-04 = 0): -7.53"
2017-18,61,0.19,Current,-0.0414,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 61
Avg. tax rate (03-04 = 0): -4.14"
2018-19,61,0.194,Baseline,-0.0374,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 61
Avg. tax rate (03-04 = 0): -3.74"
2018-19,61,0.185,Budget2018,-0.0464,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 61
Avg. tax rate (03-04 = 0): -4.64"
2018-19,61,0.183,Grattan 20%,-0.0484,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 61
Avg. tax rate (03-04 = 0): -4.84"
2018-19,61,0.184,Grattan 80%,-0.0474,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 61
Avg. tax rate (03-04 = 0): -4.74"
2027-28,61,0.231,Baseline,-4e-04,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 61
Avg. tax rate (03-04 = 0): -0.04"
2027-28,61,0.224,Budget2018,-0.0074,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 61
Avg. tax rate (03-04 = 0): -0.74"
2027-28,61,0.195,Grattan 20%,-0.0364,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 61
Avg. tax rate (03-04 = 0): -3.64"
2027-28,61,0.217,Grattan 80%,-0.0144,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 61
Avg. tax rate (03-04 = 0): -1.44"
2003-04,62,0.2323,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 62
Avg. tax rate (03-04 = 0): 0"
2004-05,62,0.2324,,1e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 62
Avg. tax rate (03-04 = 0): 0.01"
2005-06,62,0.226,,-0.0064,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 62
Avg. tax rate (03-04 = 0): -0.64"
2006-07,62,0.2152,,-0.0172,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 62
Avg. tax rate (03-04 = 0): -1.72"
2007-08,62,0.1988,,-0.0335,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 62
Avg. tax rate (03-04 = 0): -3.35"
2008-09,62,0.1764,,-0.056,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 62
Avg. tax rate (03-04 = 0): -5.6"
2009-10,62,0.169,,-0.0633,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 62
Avg. tax rate (03-04 = 0): -6.33"
2010-11,62,0.1654,,-0.067,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 62
Avg. tax rate (03-04 = 0): -6.7"
2011-12,62,0.1685,,-0.0638,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 62
Avg. tax rate (03-04 = 0): -6.38"
2012-13,62,0.1553,,-0.077,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 62
Avg. tax rate (03-04 = 0): -7.7"
2013-14,62,0.1548,,-0.0775,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 62
Avg. tax rate (03-04 = 0): -7.75"
2014-15,62,0.1606,,-0.0718,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 62
Avg. tax rate (03-04 = 0): -7.18"
2015-16,62,0.1603,,-0.0721,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 62
Avg. tax rate (03-04 = 0): -7.21"
2017-18,62,0.193,Current,-0.0393,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 62
Avg. tax rate (03-04 = 0): -3.93"
2018-19,62,0.197,Baseline,-0.0353,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 62
Avg. tax rate (03-04 = 0): -3.53"
2018-19,62,0.188,Budget2018,-0.0443,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 62
Avg. tax rate (03-04 = 0): -4.43"
2018-19,62,0.186,Grattan 20%,-0.0463,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 62
Avg. tax rate (03-04 = 0): -4.63"
2018-19,62,0.188,Grattan 80%,-0.0443,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 62
Avg. tax rate (03-04 = 0): -4.43"
2027-28,62,0.234,Baseline,0.0017,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 62
Avg. tax rate (03-04 = 0): 0.17"
2027-28,62,0.227,Budget2018,-0.0053,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 62
Avg. tax rate (03-04 = 0): -0.53"
2027-28,62,0.198,Grattan 20%,-0.0343,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 62
Avg. tax rate (03-04 = 0): -3.43"
2027-28,62,0.22,Grattan 80%,-0.0123,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 62
Avg. tax rate (03-04 = 0): -1.23"
2003-04,63,0.2349,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 63
Avg. tax rate (03-04 = 0): 0"
